pdf_stem,pdf_path,collection,year,month,model_tier,decade,failure_domain,failure_stage,failure_error_type,failure_detail,grid_status,grid_error_type,grid_confidence,location_status,location_error_type,location_section,location_township,location_range,county_status,county_error_type,county_name,dot_status,dot_error_type,dot_confidence,latlong_status,latlong_error_type,resolution_source,flags
11702691_T. W. BEASLEY 10_1053530,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/11702691_T. W. BEASLEY 10_1053530.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
11702826_E SWALLEY 1_1053462,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/11702826_E SWALLEY 1_1053462.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
11702997_BLOCK 13 1_1053321,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/11702997_BLOCK 13 1_1053321.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
11703003_LANGSTON 2_1053372,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/11703003_LANGSTON 2_1053372.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
11703016_STORM 1_1053446,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/11703016_STORM 1_1053446.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
11703019_J A WALKUP 1_1053578,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/11703019_J A WALKUP 1_1053578.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
11703338_LAWMASTER 7_1053381,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/11703338_LAWMASTER 7_1053381.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
11703854_MILLER J M 3_1053531,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/11703854_MILLER J M 3_1053531.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
11703856_MILLER ROYALTY 2_1053500,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/11703856_MILLER ROYALTY 2_1053500.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
11703883_GILLASPIE 1_1053438,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/11703883_GILLASPIE 1_1053438.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
11704041_A WOLF 1-DD_1414430,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/11704041_A WOLF 1-DD_1414430.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
11715013_STRIP 10_1053392,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/11715013_STRIP 10_1053392.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
11902122_Ballard 2_1414386,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/11902122_Ballard 2_1414386.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
11902360_No Data_1053358,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/11902360_No Data_1053358.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
11903480_No Data_1053532,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/11903480_No Data_1053532.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13100905_BEEMAN 1                                        _1395617,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/13100905_BEEMAN 1                                        _1395617.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13100921_BEEMAN 2                          _1395448,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/13100921_BEEMAN 2                          _1395448.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13101438_ARMSTRONG 6_1618234,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/13101438_ARMSTRONG 6_1618234.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13103292_MERRITT 3_1618225,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/13103292_MERRITT 3_1618225.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13500061_JESSE H TIDWELL 1_1017383,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/13500061_JESSE H TIDWELL 1_1017383.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13500061_No Data_555833,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/13500061_No Data_555833.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13701473_SHORTES 1_782195,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/13701473_SHORTES 1_782195.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13701535_SCHOOL LAND 162 13_920475,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/13701535_SCHOOL LAND 162 13_920475.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13709087_WILLIAM ELMORE 6_920448,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/13709087_WILLIAM ELMORE 6_920448.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35117023670000_CHISMAN 4_2004281,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/35117023670000_CHISMAN 4_2004281.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35117038500000_MILLER 1_2004180,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/35117038500000_MILLER 1_2004180.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35119039450000_No Data_2004412,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/35119039450000_No Data_2004412.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35119040220000_S C L 19_2004170,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/35119040220000_S C L 19_2004170.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35123045730000_SMITH 1_1496490,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/35123045730000_SMITH 1_1496490.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35131014530000_RUCKER 3_2464579,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/35131014530000_RUCKER 3_2464579.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35131040730000_HISTER 1_2464576,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/35131040730000_HISTER 1_2464576.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35137092880000_PAYNE 2_1843921,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/35137092880000_PAYNE 2_1843921.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35137108650000_J H COLLINGSWORTH 1_1696573,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/35137108650000_J H COLLINGSWORTH 1_1696573.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35137111900000_LYDIA HOLMAN ET AL 4_1696603,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/35137111900000_LYDIA HOLMAN ET AL 4_1696603.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
3514306205_THIERY_2004410,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/3514306205_THIERY_2004410.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35145045160000_BILBY 2 1_2364234,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/35145045160000_BILBY 2 1_2364234.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35145761550000_W J FLESHER 8_2364272,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/35145761550000_W J FLESHER 8_2364272.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35147065120000_LEWIS W H 10_2288542,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/35147065120000_LEWIS W H 10_2288542.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35147067970000_CHRISTIE SALLIE 4_2288514,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/35147067970000_CHRISTIE SALLIE 4_2288514.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
OSAGE_J A MOORE 10_2288547,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/OSAGE_J A MOORE 10_2288547.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
OSAGE_OSAGE TRACT 29 4_2288548,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/OSAGE_OSAGE TRACT 29 4_2288548.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
OSAGE_OSAGE TRACT 29 6_2288522,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/OSAGE_OSAGE TRACT 29 6_2288522.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
OSAGE_OSAGE_2288572,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/OSAGE_OSAGE_2288572.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
XX_T. HAWKINS 9_2004244,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/XX_T. HAWKINS 9_2004244.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
XX___2288532,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/XX___2288532.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_BAKER-ROACH_2004257,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_BAKER-ROACH_2004257.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_BARNETT 1_2004376,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_BARNETT 1_2004376.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_BERRY 1_782192,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_BERRY 1_782192.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_C C ENDICOTT 2-G_1539200,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_C C ENDICOTT 2-G_1539200.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_D. BARTLEY 3_920453,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_D. BARTLEY 3_920453.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_DETMER 1_2004265,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_DETMER 1_2004265.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_E E NOBLE 34_920476,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_E E NOBLE 34_920476.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_E E NOBLE 34_920477,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_E E NOBLE 34_920477.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_F E TUCKER 3_920470,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_F E TUCKER 3_920470.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_FARRIS 1_1384809,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_FARRIS 1_1384809.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_FLOYD WHITE 4_2004330,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_FLOYD WHITE 4_2004330.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_HAMILTON 1_1384788,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_HAMILTON 1_1384788.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_HAMILTON 1_2004201,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_HAMILTON 1_2004201.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_J REIGER 2_1539235,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_J REIGER 2_1539235.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_JACK SUMMERS 2_2364233,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_JACK SUMMERS 2_2364233.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_JOSIE BEAN_2004147,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_JOSIE BEAN_2004147.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_KINSEY 6_2004145,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_KINSEY 6_2004145.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_KINSEY 7_2004306,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_KINSEY 7_2004306.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_KULCHINSKI 2_1618244,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_KULCHINSKI 2_1618244.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_MCKIBBEN 1_1053371,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_MCKIBBEN 1_1053371.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_MEACHAM  1_2004365,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_MEACHAM  1_2004365.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_MILLER 1_2288493,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_MILLER 1_2288493.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_NW-NW-SE 10_2288487,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_NW-NW-SE 10_2288487.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_No Data_1053320,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_No Data_1053320.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_No Data_1053346,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_No Data_1053346.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_No Data_1053369,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_No Data_1053369.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_No Data_1053485,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_No Data_1053485.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_No Data_1053507,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_No Data_1053507.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_No Data_1053515,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_No Data_1053515.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_No Data_1414451,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_No Data_1414451.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_No Data_1414455,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_No Data_1414455.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_No Data_2288559,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_No Data_2288559.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_OSAGE INDIAN AGENCY 5_1414482,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_OSAGE INDIAN AGENCY 5_1414482.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_OSAGE_2288482,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_OSAGE_2288482.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_OSAGE_2288492,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_OSAGE_2288492.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_OSAGE_2288512,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_OSAGE_2288512.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_OSAGE_2288515,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_OSAGE_2288515.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_OSAGE_2288543,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_OSAGE_2288543.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_OSAGE_2288544,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_OSAGE_2288544.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_OSAGE_2288549,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_OSAGE_2288549.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_OSAGE_2288560,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_OSAGE_2288560.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_PAGE 1_2004152,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_PAGE 1_2004152.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_PAGE 1_2004158,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_PAGE 1_2004158.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
X_PARKS 1_2004288,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/02 - February/X_PARKS 1_2004288.pdf,1,1923,02 - February,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03703786_ROBERSON 2_1053727,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03703786_ROBERSON 2_1053727.pdf,1,1923,03 - March,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03707806_HECONCONTHLA TIGER 1_1053900,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03707806_HECONCONTHLA TIGER 1_1053900.pdf,1,1923,03 - March,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03707864_GILBERT 1_1053588,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03707864_GILBERT 1_1053588.pdf,1,1923,03 - March,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03707864_GILBERT 1_1053590,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03707864_GILBERT 1_1053590.pdf,1,1923,03 - March,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03711435_BOUGH 1_1053827,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03711435_BOUGH 1_1053827.pdf,1,1923,03 - March,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03715963_A RICHARD 1_1053612,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03715963_A RICHARD 1_1053612.pdf,1,1923,03 - March,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03716086_MOLLIE JONES 12_1053887,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03716086_MOLLIE JONES 12_1053887.pdf,1,1923,03 - March,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03718111_No Data_1053835,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03718111_No Data_1053835.pdf,1,1923,03 - March,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04700517_KISNER WEST16_1539289,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/04700517_KISNER WEST16_1539289.pdf,1,1923,03 - March,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04700565_BOSTWICK 1_1539295,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/04700565_BOSTWICK 1_1539295.pdf,1,1923,03 - March,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04702223_L E CREWS 9_1539305,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/04702223_L E CREWS 9_1539305.pdf,1,1923,03 - March,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04702271_KISNER EAST 7_1539283,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/04702271_KISNER EAST 7_1539283.pdf,1,1923,03 - March,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
